article_title,volume_title,url,retrieval_date_unix,analyzed
"Das ""Fußballwunder"" von 1954",Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290958.780624,TRUE
Aufstieg des Frauenfußballs,Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290962.877365,TRUE
"Zuschauer, Fans und Hooligans",Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290966.782514,TRUE
Geld und Spiele,Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290970.689279,TRUE
Fußball weltweit,Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290974.77683,TRUE
Literaturhinweise und Internetadressen,Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290976.443713,FALSE
"Autor, Impressum",Fußball - mehr als ein Spiel,/shop/zeitschriften/izpb/fussball-mehr-als-ein-spiel-290/,1700290977.946082,FALSE
Editorial,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290981.427824,TRUE
Kriegsziele der Alliierten,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290983.912572,TRUE
Errichtung der Besatzungsherrschaft,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290987.539433,TRUE
Infrastruktur und Gesellschaft im zerstörten Deutschland,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290991.348748,TRUE
Bestrafung der Schuldigen,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290993.556898,TRUE
Demokratisierung durch Entnazifizierung und Erziehung,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290996.769865,TRUE
Ost-West-Konflikt und deutsche Teilung,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700290999.938423,TRUE
Wirtschaftsentwicklung von 1945 bis 1949,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700291002.481666,TRUE
Berlin - auf dem Weg zur geteilten Stadt,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700291005.643199,TRUE
Zwei Staatsgründungen auf deutschem Boden,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700291008.913089,TRUE
Literaturhinweise,Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700291010.613748,FALSE
"Autor, Impressum",Deutschland 1945-1949,/shop/zeitschriften/izpb/deutschland-1945-1949-259/,1700291012.146539,FALSE
Editorial,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291015.345417,TRUE
Entwicklungspolitik unter veränderten Rahmenbedingungen,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291018.425931,TRUE
Entwicklungsdefizite und mögliche Ursachen,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291021.236941,TRUE
Entwicklungsländer - Gemeinsamkeiten und Unterschiede,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291023.853944,TRUE
Internationale Akteure der Entwicklungspolitik,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291027.37231,TRUE
Entwicklungspolitik seit den neunziger Jahren,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291030.824008,TRUE
Deutschlands Entwicklungspolitik im internationalen Vergleich,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291033.678719,TRUE
Das Thema im Unterricht,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291037.286069,TRUE
Glossar,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291039.631785,TRUE
Literaturhinweise und Internetadressen,Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291041.506909,FALSE
"Autorinnen und Autoren, Impressum",Entwicklung und Entwicklungspolitik,/shop/zeitschriften/izpb/entwicklung-und-entwicklungspolitik-286/,1700291043.166254,FALSE
Editorial,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291046.658104,TRUE
Von den Kolonien zur geeinten Nation,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291050.913786,TRUE
Weg zur Weltmacht 1898 bis 1945,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291053.957243,TRUE
Kalter Krieg von 1945 bis 1989,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291058.404441,TRUE
"Aufbruch in eine ""Neue Weltordnung""","USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291061.16696,TRUE
Die US-amerikanische Wirtschaft,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291066.632111,TRUE
Gesellschaftsstruktur der USA,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291069.677051,TRUE
Vereinigte Staaten und Deutschland,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291072.3969,TRUE
Literaturhinweise und Internetadressen,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291074.174949,FALSE
Impressum,"USA - Geschichte, Wirtschaft, Gesellschaft",/shop/zeitschriften/izpb/usa-geschichte-wirtschaft-gesellschaft-268/,1700291075.721749,FALSE
Zu diesem Heft,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291078.801816,TRUE
Der Beginn der Bipolarität,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291081.126467,TRUE
Ursachen und Entstehung des Kalten Krieges,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291084.41986,TRUE
Zwang zur Koexistenz in den fünfziger Jahren,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291087.693962,TRUE
Vom Kalten Krieg zur Ära der Entspannung,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291090.11572,TRUE
Entspannung und Neue Ostpolitik 1969-1975,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291093.692951,TRUE
Krise und Neubeginn der Ost-West-Kooperation,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291095.929678,TRUE
Die demokratische Revolution in Osteuropa,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291099.494489,TRUE
Herausforderungen im 21. Jahrhundert,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291103.354838,TRUE
Literaturhinweise,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291105.168511,FALSE
Impressum,Internationale Beziehungen I,/shop/zeitschriften/izpb/internationale-beziehungen-i-245/,1700291106.737956,FALSE
Der Kaukasus als politische Parzellenlandschaft,Kaukasus-Region,/shop/zeitschriften/izpb/info-aktuell/24985/kaukasus-region/,1700291112.001681,TRUE
Nordkaukasien - von Widerstand geprägt,Kaukasus-Region,/shop/zeitschriften/izpb/info-aktuell/24985/kaukasus-region/,1700291115.909167,TRUE
Südkaukasien - Staaten mit Territorialkonflikten,Kaukasus-Region,/shop/zeitschriften/izpb/info-aktuell/24985/kaukasus-region/,1700291119.076377,TRUE
Literaturhinweise und Internetadressen,Kaukasus-Region,/shop/zeitschriften/izpb/info-aktuell/24985/kaukasus-region/,1700291120.987175,FALSE
Impressum,Kaukasus-Region,/shop/zeitschriften/izpb/info-aktuell/24985/kaukasus-region/,1700291122.747224,FALSE
Zu diesem Heft,Russland,/shop/zeitschriften/izpb/russland-281/,1700291126.531439,TRUE
Russland-fremder Nachbar im Osten?,Russland,/shop/zeitschriften/izpb/russland-281/,1700291130.399259,TRUE
"Raum, Ressourcen und Bevölkerung",Russland,/shop/zeitschriften/izpb/russland-281/,1700291134.862262,TRUE
Vom Kiewer Reich bis zum Zerfall der UdSSR,Russland,/shop/zeitschriften/izpb/russland-281/,1700291137.061557,TRUE
Politisches System und politischer Prozess,Russland,/shop/zeitschriften/izpb/russland-281/,1700291140.75423,TRUE
Aspekte der postsowjetischen Gesellschaft,Russland,/shop/zeitschriften/izpb/russland-281/,1700291144.600466,TRUE
Kultur und Bildungswesen,Russland,/shop/zeitschriften/izpb/russland-281/,1700291148.641891,TRUE
Wirtschaftssystem und ökonomische Entwicklung,Russland,/shop/zeitschriften/izpb/russland-281/,1700291152.36177,TRUE
Russland und die Welt,Russland,/shop/zeitschriften/izpb/russland-281/,1700291156.223204,TRUE
Literaturhinweise und Internetadressen,Russland,/shop/zeitschriften/izpb/russland-281/,1700291157.798036,FALSE
Impressum,Russland,/shop/zeitschriften/izpb/russland-281/,1700291159.500681,FALSE
Kirche in Deutschland,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291165.729175,TRUE
Verhältnis zum Staat im historischen Überblick,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291169.549301,TRUE
Stellung in der modernen Gesellschaft,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291173.349238,TRUE
Zukunftsprognosen,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291176.748175,TRUE
Literaturhinweise und Internetadressen,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291178.386735,FALSE
Impressum,Kirche in Deutschland,/shop/zeitschriften/izpb/info-aktuell/25164/kirche-in-deutschland/,1700291179.954999,FALSE
Einleitung,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291183.524715,TRUE
Historische Entwicklung,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291185.492665,TRUE
Politischer Islam im 20. Jahrhundert,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291187.162012,TRUE
Demokratiedefizite in arabischen Staaten,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291189.083821,TRUE
Zwiespältigkeit westlicher Außenpolitik,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291191.00095,TRUE
Aktuelle Situation in der islamischen Welt,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291192.538128,TRUE
Ausprägungen des Islam in Europa,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291194.205951,TRUE
Literaturhinweise,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291195.76784,FALSE
Impressum,Islam und Politik,/shop/zeitschriften/izpb/info-aktuell/24916/islam-und-politik/,1700291197.324114,FALSE
"""Gewalt ist einfach. Alternativen zur Gewalt sind komplex.""",Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291200.765142,TRUE
Rolle der Primärprävention,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291202.43453,TRUE
Besondere Programme zur Gewaltprävention,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291204.137513,TRUE
Unterrichtliche Präventionskonzepte,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291205.958692,TRUE
Elemente unterrichtlicher Konzepte,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291207.650078,TRUE
Rechtsextremismus an Schulen,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291209.336192,TRUE
Stellenwert pädagogischer Prävention,Schritte gegen Gewalt,/shop/zeitschriften/izpb/info-aktuell/24897/schritte-gegen-gewalt/,1700291210.926382,TRUE
Zu diesem Heft,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291214.170523,TRUE
Annäherung an ein Land im Wandel,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291217.607021,TRUE
Entwicklung bis zum Ende der Monarchie,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291219.875603,TRUE
Republik unter Druck,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291223.668915,TRUE
Mitglied im kommunistischen Lager,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291227.524582,TRUE
Politisches System nach 1989,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291230.102472,TRUE
Wirtschaft in der Transformation,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291233.691393,TRUE
Gesellschaft im Umbruch,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291237.782579,TRUE
Ziele und Ergebnisse tschechischer Außenpolitik,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291241.608368,TRUE
Beziehungen zu Deutschland,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291245.364507,TRUE
Literaturhinweise und Internetadressen,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291247.170493,FALSE
Impressum,Tschechien,/shop/zeitschriften/izpb/tschechien-276/,1700291248.860912,FALSE
Zu diesem Heft,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291252.799374,TRUE
Bundesrepublik Deutschland 1969 bis1973,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291256.717227,TRUE
Innere Entwicklung der Bundesrepublik bis 1989,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291260.515213,TRUE
Wirtschaftliche Entwicklung in der Bundesrepublik,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291262.922084,TRUE
Entwicklung der DDR bis Ende der 80er Jahre,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291266.567781,TRUE
"Gesellschaft, Alltag und Kultur in der Bundesrepublik",Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291270.225975,TRUE
Gesellschaft und Alltag in der DDR,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291272.692097,TRUE
Literaturhinweise,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291274.432749,FALSE
Impressum,Deutschland in den 70er/80er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-70er-80er-jahren-270/,1700291276.353982,FALSE
Editorial,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291280.436651,TRUE
Europa unter Modernisierungsdruck,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291284.587519,TRUE
Märzrevolution und Liberalisierung,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291287.288613,TRUE
Vorparlament und Paulskirche,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291291.396779,TRUE
Entstehung einer pluralistischen Öffentlichkeit,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291295.250822,TRUE
Erfolgreiche Gegenrevolution,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291299.222898,TRUE
Scheitern eines Traumes,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291302.539656,TRUE
Literaturhinweise und Internetadressen,Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291304.329971,FALSE
"Autor, Impressum",Revolution von 1848,/shop/zeitschriften/izpb/revolution-von-1848-265/,1700291306.3097,FALSE
Zu diesem Heft,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291310.500091,TRUE
"Das Ende der ""Ära Adenauer""",Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291313.554018,TRUE
Große Koalition und Außerparlamentarische Opposition,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291317.287116,TRUE
Die DDR in den sechziger Jahren,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291321.459226,TRUE
Sozialliberale Koalition und innere Reformen,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291325.225931,TRUE
Die DDR in den siebziger Jahren,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291328.889722,TRUE
Tendenzwende Anfang der siebziger Jahre,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291332.503533,TRUE
Die westeuropäische Integration 1963-1974,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291336.753176,TRUE
Die DDR zwischen Moskau und Bonn,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291340.207451,TRUE
Literaturhinweise,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291342.154696,FALSE
Impressum,Zeiten des Wandels,/shop/zeitschriften/izpb/zeiten-des-wandels-258/,1700291344.079509,FALSE
Gesellschaftliche Entwicklung,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291350.237093,TRUE
Politische Entscheidungen und Einstellungen,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291352.85055,TRUE
Aufbau eines sozialistischen Staates,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291355.357894,TRUE
Wirtschaft in beiden deutschen Staaten (Teil 1) /// Ökonomische Entwicklung der Bundesrepublik 1945 bis 1961,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291358.988354,TRUE
Wirtschaft in beiden deutschen Staaten (Teil 2) /// Wirtschaftliche Entwicklung und Lebenslage in der DDR,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291362.432487,TRUE
Kultur im Wiederaufbau (Teil 1) /// Tendenzen des westdeutschen Kulturbetriebs,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291365.115804,TRUE
Kultur im Wiederaufbau (Teil 2) /// Bildung und Kultur in der DDR,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291368.888765,TRUE
An der Schwelle zum nächsten Jahrzehnt,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291372.444835,TRUE
Literaturhinweise,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291374.605758,FALSE
Impressum,Deutschland in den 50er Jahren,/shop/zeitschriften/izpb/deutschland-in-den-50er-jahren-256/,1700291376.659992,FALSE
Zu diesem Heft,Japan,/shop/zeitschriften/izpb/japan-255/,1700291380.551297,TRUE
Japan auf dem Weg ins 21. Jahrhundert,Japan,/shop/zeitschriften/izpb/japan-255/,1700291384.436936,TRUE
Land und Leute,Japan,/shop/zeitschriften/izpb/japan-255/,1700291387.402943,TRUE
Historische Entwicklung,Japan,/shop/zeitschriften/izpb/japan-255/,1700291390.183545,TRUE
Geschichte und Einfluß des Kaiserhauses,Japan,/shop/zeitschriften/izpb/japan-255/,1700291394.238482,TRUE
Aufbau des politischen Systems,Japan,/shop/zeitschriften/izpb/japan-255/,1700291398.304489,TRUE
Gesellschaft und Kultur,Japan,/shop/zeitschriften/izpb/japan-255/,1700291401.266279,TRUE
Wirtschaftliche Strukturen,Japan,/shop/zeitschriften/izpb/japan-255/,1700291404.989266,TRUE
Grundlagen der Außenpolitik,Japan,/shop/zeitschriften/izpb/japan-255/,1700291408.223454,TRUE
Literaturhinweise,Japan,/shop/zeitschriften/izpb/japan-255/,1700291410.502569,FALSE
Redaktion,Japan,/shop/zeitschriften/izpb/japan-255/,1700291412.999833,TRUE
