f,Marktleiterinnen,https://de.wiktionary.org/w/index.php?title=Marktleiterin
f,Frankokanadierin,https://de.wiktionary.org/w/index.php?title=Frankokanadier; https://de.wiktionary.org/w/index.php?title=Frankokanadierin
m,Eroberer,https://de.wiktionary.org/w/index.php?title=Eroberer
m,Bauingenieur,https://de.wiktionary.org/w/index.php?title=Bauingenieurin; https://de.wiktionary.org/w/index.php?title=Bauingenieur
f,Laiin,https://de.wiktionary.org/w/index.php?title=Laiin; https://de.wiktionary.org/w/index.php?title=Laie
f,Mütterchen,https://de.wiktionary.org/w/index.php?title=Mütterchen; https://de.wiktionary.org/w/index.php?title=Väterchen
m,Osteologe,https://de.wiktionary.org/w/index.php?title=Osteologe; https://de.wiktionary.org/w/index.php?title=Osteologin
m,Masthähnchen,https://de.wiktionary.org/w/index.php?title=Masthuhn; https://de.wiktionary.org/w/index.php?title=Masthähnchen
f,Wiccanerin,https://de.wiktionary.org/w/index.php?title=Wiccaner; https://de.wiktionary.org/w/index.php?title=Wiccanerin
m,Hellene,https://de.wiktionary.org/w/index.php?title=Hellene; https://de.wiktionary.org/w/index.php?title=Hellenin
m,Diplom-Handelslehrer,https://de.wiktionary.org/w/index.php?title=Diplom-Handelslehrer; https://de.wiktionary.org/w/index.php?title=Diplom-Handelslehrerin
m,Gott,https://de.wiktionary.org/w/index.php?title=Göttin; https://de.wiktionary.org/w/index.php?title=Gott
f,Pflegefachfrauen,https://de.wiktionary.org/w/index.php?title=Pflegefachfrau
f,Stationsärztinnen,https://de.wiktionary.org/w/index.php?title=Stationsärztin
m,Behinderter,https://de.wiktionary.org/w/index.php?title=Behinderter; https://de.wiktionary.org/w/index.php?title=Behinderte
m,Tamilen,https://de.wiktionary.org/w/index.php?title=Tamile
m,Neunjähriger,https://de.wiktionary.org/w/index.php?title=Neunjähriger
f,Disputantin,https://de.wiktionary.org/w/index.php?title=Disputant; https://de.wiktionary.org/w/index.php?title=Disputantin
m,Parömiologe,https://de.wiktionary.org/w/index.php?title=Parömiologe; https://de.wiktionary.org/w/index.php?title=Parömiologin
f,Baskinnen,https://de.wiktionary.org/w/index.php?title=Baskin
f,Rotgerberin,https://de.wiktionary.org/w/index.php?title=Rotgerber
m,Hessen,https://de.wiktionary.org/w/index.php?title=Hesse
m,Portugiesen,https://de.wiktionary.org/w/index.php?title=Portugiese
m,Schaumschläger,https://de.wiktionary.org/w/index.php?title=Schaumschlägerin; https://de.wiktionary.org/w/index.php?title=Schaumschläger
m,Nehmer,https://de.wiktionary.org/w/index.php?title=Nehmerin; https://de.wiktionary.org/w/index.php?title=Nehmer
m,Giftmörder,https://de.wiktionary.org/w/index.php?title=Giftmörder; https://de.wiktionary.org/w/index.php?title=Giftmörderin
f,Bestellerin,https://de.wiktionary.org/w/index.php?title=Bestellerin; https://de.wiktionary.org/w/index.php?title=Besteller
f,Randaliererin,https://de.wiktionary.org/w/index.php?title=Randaliererin; https://de.wiktionary.org/w/index.php?title=Randalierer
f,Karzinologinnen,https://de.wiktionary.org/w/index.php?title=Karzinologin
f,Wuppertalerinnen,https://de.wiktionary.org/w/index.php?title=Wuppertalerin
m,Hofeigner,https://de.wiktionary.org/w/index.php?title=Hofeigner
f,Staatsrechtlerinnen,https://de.wiktionary.org/w/index.php?title=Staatsrechtlerin
f,Klaviervirtuosin,https://de.wiktionary.org/w/index.php?title=Klaviervirtuosin; https://de.wiktionary.org/w/index.php?title=Klaviervirtuose
m,Sachwalter,https://de.wiktionary.org/w/index.php?title=Sachwalter; https://de.wiktionary.org/w/index.php?title=Sachwalterin
f,Abwehrspielerinnen,https://de.wiktionary.org/w/index.php?title=Abwehrspielerin
m,Ratsvorsitzender,https://de.wiktionary.org/w/index.php?title=Ratsvorsitzender
f,Uhrmachermeisterin,https://de.wiktionary.org/w/index.php?title=Uhrmachermeisterin; https://de.wiktionary.org/w/index.php?title=Uhrmachermeister
m,Freiberufler,https://de.wiktionary.org/w/index.php?title=Freiberufler; https://de.wiktionary.org/w/index.php?title=Freiberuflerin
f,Theaterkritikerinnen,https://de.wiktionary.org/w/index.php?title=Theaterkritikerin
f,Salafistinnen,https://de.wiktionary.org/w/index.php?title=Salafistin
m,Exilanten,https://de.wiktionary.org/w/index.php?title=Exilant
f,Viertklässlerin,https://de.wiktionary.org/w/index.php?title=Viertklässler
f,Slawistin,https://de.wiktionary.org/w/index.php?title=Slawist
f,Insulanerinnen,https://de.wiktionary.org/w/index.php?title=Insulanerin
f,Zirkusdirektorin,https://de.wiktionary.org/w/index.php?title=Zirkusdirektor; https://de.wiktionary.org/w/index.php?title=Zirkusdirektorin
f,Papierschweizerin,https://de.wiktionary.org/w/index.php?title=Papierschweizer
m,Soziologieprofessoren,https://de.wiktionary.org/w/index.php?title=Soziologieprofessor
m,Gerichtsdiener,https://de.wiktionary.org/w/index.php?title=Gerichtsdienerin; https://de.wiktionary.org/w/index.php?title=Gerichtsdiener
m,KZ-Überlebender,https://de.wiktionary.org/w/index.php?title=KZ-Überlebender
f,Kammerdienerinnen,https://de.wiktionary.org/w/index.php?title=Kammerdienerin
f,Geschäftsführerin,https://de.wiktionary.org/w/index.php?title=Geschäftsführerin; https://de.wiktionary.org/w/index.php?title=Geschäftsführer
m,Ästhet,https://de.wiktionary.org/w/index.php?title=Ästhet; https://de.wiktionary.org/w/index.php?title=Ästhetin
m,Kieberer,https://de.wiktionary.org/w/index.php?title=Kieberer; https://de.wiktionary.org/w/index.php?title=Kieberin
m,Waffenexporteure,https://de.wiktionary.org/w/index.php?title=Waffenexporteur
f,Fernsehjournalistin,https://de.wiktionary.org/w/index.php?title=Fernsehjournalist; https://de.wiktionary.org/w/index.php?title=Fernsehjournalistin
m,Fünfjähriger,https://de.wiktionary.org/w/index.php?title=Fünfjähriger; https://de.wiktionary.org/w/index.php?title=Fünfjährige
f,Rechtsextremistinnen,https://de.wiktionary.org/w/index.php?title=Rechtsextremistin
m,Migrant,https://de.wiktionary.org/w/index.php?title=Migrant; https://de.wiktionary.org/w/index.php?title=Migrantin
m,Sarden,https://de.wiktionary.org/w/index.php?title=Sarde
f,Reisekameradin,https://de.wiktionary.org/w/index.php?title=Reisekamerad
f,Kreisläuferin,https://de.wiktionary.org/w/index.php?title=Kreisläufer
f,Pädosexuelle,https://de.wiktionary.org/w/index.php?title=Pädosexueller
f,Mittachtzigerinnen,https://de.wiktionary.org/w/index.php?title=Mittachtzigerin
f,Genossenschaftsbäuerin,https://de.wiktionary.org/w/index.php?title=Genossenschaftsbauer; https://de.wiktionary.org/w/index.php?title=Genossenschaftsbäuerin
f,Industriekletterinnen,https://de.wiktionary.org/w/index.php?title=Industriekletterin
f,Psychologieprofessorin,https://de.wiktionary.org/w/index.php?title=Psychologieprofessorin; https://de.wiktionary.org/w/index.php?title=Psychologieprofessor
f,Berufseinsteigerinnen,https://de.wiktionary.org/w/index.php?title=Berufseinsteigerin
f,Antialkoholikerinnen,https://de.wiktionary.org/w/index.php?title=Antialkoholikerin
m,Deutschpole,https://de.wiktionary.org/w/index.php?title=Deutschpole
m,EU-Landwirtschaftskommissar,https://de.wiktionary.org/w/index.php?title=EU-Landwirtschaftskommissar; https://de.wiktionary.org/w/index.php?title=EU-Landwirtschaftskommissarin
m,Bitburger,https://de.wiktionary.org/w/index.php?title=Bitburgerin; https://de.wiktionary.org/w/index.php?title=Bitburger
m,Provenzale,https://de.wiktionary.org/w/index.php?title=Provenzale
f,Bischöfin,https://de.wiktionary.org/w/index.php?title=Bischöfin; https://de.wiktionary.org/w/index.php?title=Bischof
m,Helot,https://de.wiktionary.org/w/index.php?title=Helot; https://de.wiktionary.org/w/index.php?title=Helotin
m,Gefängnisaufseher,https://de.wiktionary.org/w/index.php?title=Gefängnisaufseher; https://de.wiktionary.org/w/index.php?title=Gefängnisaufseherin
f,Polizeiobermeisterin,https://de.wiktionary.org/w/index.php?title=Polizeiobermeisterin; https://de.wiktionary.org/w/index.php?title=Polizeiobermeister
f,Altistinnen,https://de.wiktionary.org/w/index.php?title=Altistin
m,Rezeptionist,https://de.wiktionary.org/w/index.php?title=Rezeptionistin; https://de.wiktionary.org/w/index.php?title=Rezeptionist
m,Müllverursacher,https://de.wiktionary.org/w/index.php?title=Müllverursacher
m,Ventriloquist,https://de.wiktionary.org/w/index.php?title=Ventriloquist; https://de.wiktionary.org/w/index.php?title=Ventriloquistin
m,Buchautor,https://de.wiktionary.org/w/index.php?title=Buchautor; https://de.wiktionary.org/w/index.php?title=Buchautorin
f,Studienfreundin,https://de.wiktionary.org/w/index.php?title=Studienfreundin; https://de.wiktionary.org/w/index.php?title=Studienfreund
f,Inhaberinnen,https://de.wiktionary.org/w/index.php?title=Inhaberin
m,Lappen,https://de.wiktionary.org/w/index.php?title=Lappe
m,Wirte,https://de.wiktionary.org/w/index.php?title=Wirt
f,Rechtshänderinnen,https://de.wiktionary.org/w/index.php?title=Rechtshänderin
m,Chatte,https://de.wiktionary.org/w/index.php?title=Chatte; https://de.wiktionary.org/w/index.php?title=Chattin
m,Costa-Ricaner,https://de.wiktionary.org/w/index.php?title=Costa-Ricanerin; https://de.wiktionary.org/w/index.php?title=Costa-Ricaner
f,Straßenbauingenieurin,https://de.wiktionary.org/w/index.php?title=Straßenbauingenieur
m,Skateboarder,https://de.wiktionary.org/w/index.php?title=Skateboarder; https://de.wiktionary.org/w/index.php?title=Skateboarderin
f,Gehilfinnen,https://de.wiktionary.org/w/index.php?title=Gehilfin
f,Examinatorin,https://de.wiktionary.org/w/index.php?title=Examinator; https://de.wiktionary.org/w/index.php?title=Examinatorin
f,Pflegeschwester,https://de.wiktionary.org/w/index.php?title=Pflegeschwester
f,Kronzeugin,https://de.wiktionary.org/w/index.php?title=Kronzeuge; https://de.wiktionary.org/w/index.php?title=Kronzeugin
f,Praktikantinnen,https://de.wiktionary.org/w/index.php?title=Praktikantin
m,Fahrschullehrer,https://de.wiktionary.org/w/index.php?title=Fahrschullehrerin; https://de.wiktionary.org/w/index.php?title=Fahrschullehrer
m,Eifeler,https://de.wiktionary.org/w/index.php?title=Eifeler
f,Achäerinnen,https://de.wiktionary.org/w/index.php?title=Achäerin
m,Rheinbündler,https://de.wiktionary.org/w/index.php?title=Rheinbündler
m,Führungsspieler,https://de.wiktionary.org/w/index.php?title=Führungsspieler
m,Stammesangehöriger,https://de.wiktionary.org/w/index.php?title=Stammesangehöriger
f,Entlastungszeugin,https://de.wiktionary.org/w/index.php?title=Entlastungszeuge; https://de.wiktionary.org/w/index.php?title=Entlastungszeugin
m,US-Touristen,https://de.wiktionary.org/w/index.php?title=US-Tourist
f,Bierkäuferinnen,https://de.wiktionary.org/w/index.php?title=Bierkäuferin
f,Apoplektikerin,https://de.wiktionary.org/w/index.php?title=Apoplektikerin; https://de.wiktionary.org/w/index.php?title=Apoplektiker
f,Hellenistin,https://de.wiktionary.org/w/index.php?title=Hellenistin; https://de.wiktionary.org/w/index.php?title=Hellenist
f,Schnapsbrennerinnen,https://de.wiktionary.org/w/index.php?title=Schnapsbrennerin
f,Altersgenossin,https://de.wiktionary.org/w/index.php?title=Altersgenosse; https://de.wiktionary.org/w/index.php?title=Altersgenossin
m,Schiffseigner,https://de.wiktionary.org/w/index.php?title=Schiffseignerin; https://de.wiktionary.org/w/index.php?title=Schiffseigner
f,Aromuninnen,https://de.wiktionary.org/w/index.php?title=Aromunin
f,Halbjüdin,https://de.wiktionary.org/w/index.php?title=Halbjüdin; https://de.wiktionary.org/w/index.php?title=Halbjude
f,Nachzüglerin,https://de.wiktionary.org/w/index.php?title=Nachzüglerin; https://de.wiktionary.org/w/index.php?title=Nachzügler
f,Literaturhistorikerin,https://de.wiktionary.org/w/index.php?title=Literaturhistoriker; https://de.wiktionary.org/w/index.php?title=Literaturhistorikerin
f,Denkmalschützerin,https://de.wiktionary.org/w/index.php?title=Denkmalschützer; https://de.wiktionary.org/w/index.php?title=Denkmalschützerin
f,Mitarbeiterinnen,https://de.wiktionary.org/w/index.php?title=Mitarbeiterin
m,Ignoranten,https://de.wiktionary.org/w/index.php?title=Ignorant
f,Kraftathletin,https://de.wiktionary.org/w/index.php?title=Kraftathlet
m,Buhler,https://de.wiktionary.org/w/index.php?title=Buhlerin; https://de.wiktionary.org/w/index.php?title=Buhler
f,Kollaborateurinnen,https://de.wiktionary.org/w/index.php?title=Kollaborateurin
f,Kolosserin,https://de.wiktionary.org/w/index.php?title=Kolosser
m,Lyriker,https://de.wiktionary.org/w/index.php?title=Lyriker; https://de.wiktionary.org/w/index.php?title=Lyrikerin
m,Instrumentenmacher,https://de.wiktionary.org/w/index.php?title=Instrumentenmacher; https://de.wiktionary.org/w/index.php?title=Instrumentenmacherin
m,Enthüllungsjournalist,https://de.wiktionary.org/w/index.php?title=Enthüllungsjournalist; https://de.wiktionary.org/w/index.php?title=Enthüllungsjournalistin
m,Zimmerkollegen,https://de.wiktionary.org/w/index.php?title=Zimmerkollege
f,Oberprimanerin,https://de.wiktionary.org/w/index.php?title=Oberprimanerin; https://de.wiktionary.org/w/index.php?title=Oberprimaner
m,Begleiter,https://de.wiktionary.org/w/index.php?title=Begleiter; https://de.wiktionary.org/w/index.php?title=Begleiterin
f,Stumme,https://de.wiktionary.org/w/index.php?title=Stummer
f,Sprachwissenschaftlerin,https://de.wiktionary.org/w/index.php?title=Sprachwissenschaftlerin; https://de.wiktionary.org/w/index.php?title=Sprachwissenschaftler
m,Aleppiner,https://de.wiktionary.org/w/index.php?title=Aleppinerin; https://de.wiktionary.org/w/index.php?title=Aleppiner
m,Theologieprofessoren,https://de.wiktionary.org/w/index.php?title=Theologieprofessor
f,Obmännin,https://de.wiktionary.org/w/index.php?title=Obmann; https://de.wiktionary.org/w/index.php?title=Obmännin
f,Fußballweltmeisterinnen,https://de.wiktionary.org/w/index.php?title=Fußballweltmeisterin
f,Baltin,https://de.wiktionary.org/w/index.php?title=Baltin; https://de.wiktionary.org/w/index.php?title=Balte
f,Kärntnerinnen,https://de.wiktionary.org/w/index.php?title=Kärntnerin
m,Bauherren,https://de.wiktionary.org/w/index.php?title=Bauherr
f,Unfallfahrerin,https://de.wiktionary.org/w/index.php?title=Unfallfahrer; https://de.wiktionary.org/w/index.php?title=Unfallfahrerin
m,Enze,https://de.wiktionary.org/w/index.php?title=Enze; https://de.wiktionary.org/w/index.php?title=Enzin
f,Brustschwimmerin,https://de.wiktionary.org/w/index.php?title=Brustschwimmer; https://de.wiktionary.org/w/index.php?title=Brustschwimmerin
m,Flaneur,https://de.wiktionary.org/w/index.php?title=Flaneurin; https://de.wiktionary.org/w/index.php?title=Flaneur
f,Selfpublisherin,https://de.wiktionary.org/w/index.php?title=Selfpublisher; https://de.wiktionary.org/w/index.php?title=Selfpublisherin
m,Taxichauffeure,https://de.wiktionary.org/w/index.php?title=Taxichauffeur
f,Hypotonikerinnen,https://de.wiktionary.org/w/index.php?title=Hypotonikerin
m,Flugbegleiter,https://de.wiktionary.org/w/index.php?title=Flugbegleiter; https://de.wiktionary.org/w/index.php?title=Flugbegleiterin
f,Etruskerinnen,https://de.wiktionary.org/w/index.php?title=Etruskerin
f,Pastorentöchter,https://de.wiktionary.org/w/index.php?title=Pastorentochter
m,Hausverwalter,https://de.wiktionary.org/w/index.php?title=Hausverwalter; https://de.wiktionary.org/w/index.php?title=Hausverwalterin
f,Freiberuflerinnen,https://de.wiktionary.org/w/index.php?title=Freiberuflerin
m,Plantagenarbeiter,https://de.wiktionary.org/w/index.php?title=Plantagenarbeiter; https://de.wiktionary.org/w/index.php?title=Plantagenarbeiterin
f,Fachvertreterinnen,https://de.wiktionary.org/w/index.php?title=Fachvertreterin
f,Wilde,https://de.wiktionary.org/w/index.php?title=Wilder
m,Dipsomanen,https://de.wiktionary.org/w/index.php?title=Dipsomane
f,Waadtländerin,https://de.wiktionary.org/w/index.php?title=Waadtländerin; https://de.wiktionary.org/w/index.php?title=Waadtländer
f,Ausgräberin,https://de.wiktionary.org/w/index.php?title=Ausgräber; https://de.wiktionary.org/w/index.php?title=Ausgräberin
m,Udmurten,https://de.wiktionary.org/w/index.php?title=Udmurte
m,Hausautoren,https://de.wiktionary.org/w/index.php?title=Hausautor
f,Polizeichefinnen,https://de.wiktionary.org/w/index.php?title=Polizeichefin
f,Erzieherinnen,https://de.wiktionary.org/w/index.php?title=Erzieherin
f,Magazinverwalterinnen,https://de.wiktionary.org/w/index.php?title=Magazinverwalterin
f,Kommunardinnen,https://de.wiktionary.org/w/index.php?title=Kommunardin
f,Kundin,https://de.wiktionary.org/w/index.php?title=Kundin; https://de.wiktionary.org/w/index.php?title=Kunde
f,Reichspräsidentin,https://de.wiktionary.org/w/index.php?title=Reichspräsidentin; https://de.wiktionary.org/w/index.php?title=Reichspräsident
m,Oberer,https://de.wiktionary.org/w/index.php?title=Oberer
f,Beckmesserin,https://de.wiktionary.org/w/index.php?title=Beckmesserin; https://de.wiktionary.org/w/index.php?title=Beckmesser
f,Spesenritterin,https://de.wiktionary.org/w/index.php?title=Spesenritterin; https://de.wiktionary.org/w/index.php?title=Spesenritter
m,Gräzist,https://de.wiktionary.org/w/index.php?title=Gräzist; https://de.wiktionary.org/w/index.php?title=Gräzistin
m,Schränker,https://de.wiktionary.org/w/index.php?title=Schränkerin; https://de.wiktionary.org/w/index.php?title=Schränker
m,Habibis,https://de.wiktionary.org/w/index.php?title=Habibi
m,Doktores,https://de.wiktionary.org/w/index.php?title=Doktor
m,Noriker,https://de.wiktionary.org/w/index.php?title=Norikerin; https://de.wiktionary.org/w/index.php?title=Noriker
m,Samniter,https://de.wiktionary.org/w/index.php?title=Samniterin
m,Mosaist,https://de.wiktionary.org/w/index.php?title=Mosaist
m,Präsidentschaftskandidaten,https://de.wiktionary.org/w/index.php?title=Präsidentschaftskandidat
m,Revolutionäre,https://de.wiktionary.org/w/index.php?title=Revolutionär
m,Arbeitsmigrant,https://de.wiktionary.org/w/index.php?title=Arbeitsmigrant
m,Finnländer,https://de.wiktionary.org/w/index.php?title=Finnländer; https://de.wiktionary.org/w/index.php?title=Finnländerin
f,Hörerinnen,https://de.wiktionary.org/w/index.php?title=Hörerin
f,Arabistinnen,https://de.wiktionary.org/w/index.php?title=Arabistin
m,Biochemiker,https://de.wiktionary.org/w/index.php?title=Biochemikerin; https://de.wiktionary.org/w/index.php?title=Biochemiker
f,Schiffseignerinnen,https://de.wiktionary.org/w/index.php?title=Schiffseignerin
m,Miterbe,https://de.wiktionary.org/w/index.php?title=Miterbin; https://de.wiktionary.org/w/index.php?title=Miterbe
m,Thronfolger,https://de.wiktionary.org/w/index.php?title=Thronfolger; https://de.wiktionary.org/w/index.php?title=Thronfolgerin
f,Tibetanerin,https://de.wiktionary.org/w/index.php?title=Tibetaner; https://de.wiktionary.org/w/index.php?title=Tibetanerin
f,Neuheidin,https://de.wiktionary.org/w/index.php?title=Neuheide
f,Neurodermitikerin,https://de.wiktionary.org/w/index.php?title=Neurodermitikerin; https://de.wiktionary.org/w/index.php?title=Neurodermitiker
f,Flüchtlingskommissarin,https://de.wiktionary.org/w/index.php?title=Flüchtlingskommissar; https://de.wiktionary.org/w/index.php?title=Flüchtlingskommissarin
m,Bundesaußenminister,https://de.wiktionary.org/w/index.php?title=Bundesaußenministerin; https://de.wiktionary.org/w/index.php?title=Bundesaußenminister
f,Bundespolitikerinnen,https://de.wiktionary.org/w/index.php?title=Bundespolitikerin
m,Bundeswehrsoldaten,https://de.wiktionary.org/w/index.php?title=Bundeswehrsoldat
m,Hitler-Gegner,https://de.wiktionary.org/w/index.php?title=Hitler-Gegner
f,Projektingenieurinnen,https://de.wiktionary.org/w/index.php?title=Projektingenieurin
m,Immunologe,https://de.wiktionary.org/w/index.php?title=Immunologin; https://de.wiktionary.org/w/index.php?title=Immunologe
m,Hydrologe,https://de.wiktionary.org/w/index.php?title=Hydrologin; https://de.wiktionary.org/w/index.php?title=Hydrologe
f,Bildersammlerin,https://de.wiktionary.org/w/index.php?title=Bildersammlerin; https://de.wiktionary.org/w/index.php?title=Bildersammler
m,Agitatoren,https://de.wiktionary.org/w/index.php?title=Agitator
f,Fürtherinnen,https://de.wiktionary.org/w/index.php?title=Fürtherin
f,Aquarellistinnen,https://de.wiktionary.org/w/index.php?title=Aquarellistin
f,Börsianerinnen,https://de.wiktionary.org/w/index.php?title=Börsianerin
m,Mandatsträger,https://de.wiktionary.org/w/index.php?title=Mandatsträger; https://de.wiktionary.org/w/index.php?title=Mandatsträgerin
f,Taufscheinchristin,https://de.wiktionary.org/w/index.php?title=Taufscheinchrist; https://de.wiktionary.org/w/index.php?title=Taufscheinchristin
f,Kommandantinnen,https://de.wiktionary.org/w/index.php?title=Kommandantin
m,Kurde,https://de.wiktionary.org/w/index.php?title=Kurdin; https://de.wiktionary.org/w/index.php?title=Kurde
m,Beobachter,https://de.wiktionary.org/w/index.php?title=Beobachter; https://de.wiktionary.org/w/index.php?title=Beobachterin
m,Turniersieger,https://de.wiktionary.org/w/index.php?title=Turniersieger; https://de.wiktionary.org/w/index.php?title=Turniersiegerin
f,Nordamerikanerinnen,https://de.wiktionary.org/w/index.php?title=Nordamerikanerin
f,Tungusin,https://de.wiktionary.org/w/index.php?title=Tunguse
f,Häsin,https://de.wiktionary.org/w/index.php?title=Hase; https://de.wiktionary.org/w/index.php?title=Häsin
f,Jütländerinnen,https://de.wiktionary.org/w/index.php?title=Jütländerin
m,Chefredaktor,https://de.wiktionary.org/w/index.php?title=Chefredaktor
m,Mittelalterexperte,https://de.wiktionary.org/w/index.php?title=Mittelalterexperte
f,Expeditorinnen,https://de.wiktionary.org/w/index.php?title=Expeditorin
m,Muschelfischer,https://de.wiktionary.org/w/index.php?title=Muschelfischer; https://de.wiktionary.org/w/index.php?title=Muschelfischerin
m,Antialkoholiker,https://de.wiktionary.org/w/index.php?title=Antialkoholiker; https://de.wiktionary.org/w/index.php?title=Antialkoholikerin
m,Handyaner,https://de.wiktionary.org/w/index.php?title=Handyaner
m,Tiersoziologen,https://de.wiktionary.org/w/index.php?title=Tiersoziologe
m,Großstädter,https://de.wiktionary.org/w/index.php?title=Großstädterin; https://de.wiktionary.org/w/index.php?title=Großstädter
f,Cupsiegerin,https://de.wiktionary.org/w/index.php?title=Cupsiegerin; https://de.wiktionary.org/w/index.php?title=Cupsieger
f,Bundespräsidentin,https://de.wiktionary.org/w/index.php?title=Bundespräsident; https://de.wiktionary.org/w/index.php?title=Bundespräsidentin
f,Korreferentin,https://de.wiktionary.org/w/index.php?title=Korreferent; https://de.wiktionary.org/w/index.php?title=Korreferentin
m,Architekten,https://de.wiktionary.org/w/index.php?title=Architekt
f,Wolgadeutsche,https://de.wiktionary.org/w/index.php?title=Wolgadeutscher
f,Berufsschullehrerinnen,https://de.wiktionary.org/w/index.php?title=Berufsschullehrerin
m,Grübler,https://de.wiktionary.org/w/index.php?title=Grüblerin; https://de.wiktionary.org/w/index.php?title=Grübler
f,Ketzerinnen,https://de.wiktionary.org/w/index.php?title=Ketzerin
f,Otologin,https://de.wiktionary.org/w/index.php?title=Otologe
m,Referendar,https://de.wiktionary.org/w/index.php?title=Referendar; https://de.wiktionary.org/w/index.php?title=Referendarin
f,Spielforscherin,https://de.wiktionary.org/w/index.php?title=Spielforscher; https://de.wiktionary.org/w/index.php?title=Spielforscherin
f,Friedensnobelpreisträgerinnen,https://de.wiktionary.org/w/index.php?title=Friedensnobelpreisträgerin
f,Staatsdienerin,https://de.wiktionary.org/w/index.php?title=Staatsdiener; https://de.wiktionary.org/w/index.php?title=Staatsdienerin
f,Moderatorinnen,https://de.wiktionary.org/w/index.php?title=Moderatorin
f,Alleinverdienerinnen,https://de.wiktionary.org/w/index.php?title=Alleinverdienerin
f,Philippinerinnen,https://de.wiktionary.org/w/index.php?title=Philippinerin
m,Fernschüler,https://de.wiktionary.org/w/index.php?title=Fernschülerin; https://de.wiktionary.org/w/index.php?title=Fernschüler
f,Gefühlslegasthenikerinnen,https://de.wiktionary.org/w/index.php?title=Gefühlslegasthenikerin
m,Schulfreunde,https://de.wiktionary.org/w/index.php?title=Schulfreund
m,Archivar,https://de.wiktionary.org/w/index.php?title=Archivarin; https://de.wiktionary.org/w/index.php?title=Archivar
m,Ziehvater,https://de.wiktionary.org/w/index.php?title=Ziehvater; https://de.wiktionary.org/w/index.php?title=Ziehmutter
m,Konzernchef,https://de.wiktionary.org/w/index.php?title=Konzernchefin; https://de.wiktionary.org/w/index.php?title=Konzernchef
m,Chefsekretär,https://de.wiktionary.org/w/index.php?title=Chefsekretär; https://de.wiktionary.org/w/index.php?title=Chefsekretärin
m,Holzfäller,https://de.wiktionary.org/w/index.php?title=Holzfäller; https://de.wiktionary.org/w/index.php?title=Holzfällerin
f,Pluralismustheoretikerin,https://de.wiktionary.org/w/index.php?title=Pluralismustheoretiker
f,Schleswig-Holsteinerinnen,https://de.wiktionary.org/w/index.php?title=Schleswig-Holsteinerin
m,Kandidaten,https://de.wiktionary.org/w/index.php?title=Kandidat
m,Balkan-Bewohner,https://de.wiktionary.org/w/index.php?title=Balkan-Bewohner
m,Seminarleiter,https://de.wiktionary.org/w/index.php?title=Seminarleiterin; https://de.wiktionary.org/w/index.php?title=Seminarleiter
f,Biologieprofessorin,https://de.wiktionary.org/w/index.php?title=Biologieprofessor; https://de.wiktionary.org/w/index.php?title=Biologieprofessorin
m,Stammspieler,https://de.wiktionary.org/w/index.php?title=Stammspieler; https://de.wiktionary.org/w/index.php?title=Stammspielerin
m,Marodeure,https://de.wiktionary.org/w/index.php?title=Marodeur
f,Bestatterin,https://de.wiktionary.org/w/index.php?title=Bestatter; https://de.wiktionary.org/w/index.php?title=Bestatterin
f,Geschäftsinhaberinnen,https://de.wiktionary.org/w/index.php?title=Geschäftsinhaberin
f,Mitorganisatorinnen,https://de.wiktionary.org/w/index.php?title=Mitorganisatorin
f,Zweiradfahrerin,https://de.wiktionary.org/w/index.php?title=Zweiradfahrerin; https://de.wiktionary.org/w/index.php?title=Zweiradfahrer
f,Landespolitikerinnen,https://de.wiktionary.org/w/index.php?title=Landespolitikerin
m,Youtuber,https://de.wiktionary.org/w/index.php?title=Youtuber; https://de.wiktionary.org/w/index.php?title=Youtuberin
m,Literaturhistoriker,https://de.wiktionary.org/w/index.php?title=Literaturhistoriker; https://de.wiktionary.org/w/index.php?title=Literaturhistorikerin
f,Grenzsoldatinnen,https://de.wiktionary.org/w/index.php?title=Grenzsoldatin
f,Patrizierinnen,https://de.wiktionary.org/w/index.php?title=Patrizierin
f,Musikliebhaberin,https://de.wiktionary.org/w/index.php?title=Musikliebhaber; https://de.wiktionary.org/w/index.php?title=Musikliebhaberin
f,Perserinnen,https://de.wiktionary.org/w/index.php?title=Perserin
m,Landesbeauftragter,https://de.wiktionary.org/w/index.php?title=Landesbeauftragter
m,Habibi,https://de.wiktionary.org/w/index.php?title=Habibi
m,Mathematikstudent,https://de.wiktionary.org/w/index.php?title=Mathematikstudentin; https://de.wiktionary.org/w/index.php?title=Mathematikstudent
f,Polospielerinnen,https://de.wiktionary.org/w/index.php?title=Polospielerin
m,Fahrensmänner,https://de.wiktionary.org/w/index.php?title=Fahrensmann
m,Mystiker,https://de.wiktionary.org/w/index.php?title=Mystiker; https://de.wiktionary.org/w/index.php?title=Mystikerin
m,Anarchisten,https://de.wiktionary.org/w/index.php?title=Anarchist
f,Letzte,https://de.wiktionary.org/w/index.php?title=Letzter; https://de.wiktionary.org/w/index.php?title=Letzte
m,Kronprinzen,https://de.wiktionary.org/w/index.php?title=Kronprinz
f,Germaninnen,https://de.wiktionary.org/w/index.php?title=Germanin
m,Businsassen,https://de.wiktionary.org/w/index.php?title=Businsasse
f,Kardinälin,https://de.wiktionary.org/w/index.php?title=Kardinälin
